index,a,b,time
road_link_22428,road_node_29218,road_node_17770,11.048900598626364
road_link_22429,road_node_10514,road_node_70026,41.44237302958155
road_link_22430,road_node_84844,road_node_76580,26.39658682754693
road_link_22431,road_node_23026,road_node_37167,5.874491358845363
road_link_22432,road_node_81857,road_node_58117,18.524240119207715
road_link_22433,road_node_13476,road_node_14655,4.953595801084868
road_link_22434,road_node_45110,road_node_8935,9.90588321178251
road_link_22435,road_node_8935,road_node_83367,6.719068177271546
road_link_22436,road_node_8270,road_node_23046,8.522306501557631
road_link_22437,road_node_306,road_node_59526,21.67123198160362
road_link_22438,road_node_17770,road_node_30812,14.808522918115449
road_link_22439,road_node_63413,road_node_59526,25.275636038008695
road_link_22440,road_node_91500,road_node_42571,10.427755483993618
road_link_22441,road_node_29419,road_node_36994,23.665056570439244
road_link_22442,road_node_52880,road_node_78397,2.5922669981297206
road_link_22443,road_node_41725,road_node_78296,17.19453758359749
road_link_22444,road_node_36994,road_node_78296,21.911472537503247
road_link_22445,road_node_51774,road_node_80799,12.52972146411693
road_link_22446,road_node_62504,road_node_80799,10.295940797717286
road_link_22447,road_node_16373,road_node_24732,10.53823483731254
road_link_22448,road_node_88117,road_node_65496,17.04756440112667
road_link_22449,road_node_38026,road_node_51795,17.138934978122133
road_link_22450,road_node_51795,road_node_50079,27.28871174380804
road_link_22451,road_node_33753,road_node_50079,14.904361575291205
road_link_22452,road_node_32057,road_node_91442,8.745298335312885
road_link_22453,road_node_10164,road_node_33319,32.601691563772
road_link_22454,road_node_11929,road_node_73432,0.8124032328438451
road_link_22455,road_node_16949,road_node_20372,21.187961410937138
road_link_22456,road_node_74726,road_node_67244,17.054520669599803
road_link_22457,road_node_44023,road_node_73762,6.782367639669453
road_link_22458,road_node_24318,road_node_82432,5.244209499198512
road_link_22459,road_node_22163,road_node_10531,10.033293813340913
road_link_22460,road_node_81443,road_node_29961,12.671972144588757
road_link_22461,road_node_60170,road_node_43812,10.771571889931463
road_link_22462,road_node_43812,road_node_44561,21.976085666905544
road_link_22463,road_node_47685,road_node_54639,11.952832688084943
road_link_22464,road_node_47276,road_node_69143,6.166015737507582
road_link_22465,road_node_1280,road_node_76455,10.536747960188587
road_link_22466,road_node_20455,road_node_10723,14.642172080141641
road_link_22467,road_node_10723,road_node_63086,13.176010900449182
road_link_22468,road_node_60738,road_node_60161,4.9213208861205615
road_link_22469,road_node_1109,road_node_50401,10.546640887802381
road_link_22470,road_node_50401,road_node_53692,10.06735585980057
road_link_22471,road_node_5868,road_node_57500,2.0520259509472383
road_link_22472,road_node_71639,road_node_38601,2.51454402386844
road_link_22473,road_node_43227,road_node_10736,7.486976054642064
road_link_22474,road_node_10472,road_node_74746,15.444803519110192
road_link_22475,road_node_48985,road_node_43594,9.55799281305426
road_link_22476,road_node_34260,road_node_10202,12.408519753065672
road_link_22477,road_node_52869,road_node_47874,36.42945730065937
road_link_22478,road_node_11277,road_node_34428,33.29815172827769
road_link_22479,road_node_19079,road_node_39182,10.78342966670394
road_link_22480,road_node_59294,road_node_73975,44.97295376384562
road_link_22481,road_node_18435,road_node_89887,35.58780014851426
road_link_22482,road_node_66562,road_node_58417,9.025359628795222
road_link_22483,road_node_51644,road_node_13382,39.591278675724666
road_link_22484,road_node_68010,road_node_19289,16.93060345628072
road_link_22485,road_node_22413,road_node_76585,14.449094006433095
road_link_22486,road_node_72060,road_node_76108,12.225755752855276
road_link_22487,road_node_58417,road_node_86939,8.650579606763937
road_link_22488,road_node_34465,road_node_76585,12.473824740233207
road_link_22489,road_node_46247,road_node_52283,7.921024325569755
road_link_22490,road_node_31414,road_node_67871,5.7532540898706666
road_link_22491,road_node_90789,road_node_30267,24.408177071231023
road_link_22492,road_node_81445,road_node_43957,5.55731059281133
road_link_22493,road_node_47856,road_node_11052,5.332971043953728
road_link_22494,road_node_86939,road_node_74746,11.03560499973082
road_link_22495,road_node_65536,road_node_11052,14.352955784158647
road_link_22496,road_node_37072,road_node_10972,6.479659105669497
road_link_22497,road_node_44118,road_node_16875,11.117315249023957
road_link_22498,road_node_71492,road_node_93239,6.011526336737586
road_link_22499,road_node_91528,road_node_20048,11.09860375955527
road_link_22500,road_node_74900,road_node_69147,7.6102722664056595
road_link_22501,road_node_61969,road_node_54856,12.980336708442803
road_link_22502,road_node_1970,road_node_64956,5.25693929446768
road_link_22503,road_node_74746,road_node_51355,10.147966053254242
road_link_22504,road_node_56624,road_node_86076,9.389965520390419
road_link_22505,road_node_14194,road_node_78482,11.186107458842926
road_link_22506,road_node_57481,road_node_48806,9.656459588477865
road_link_22507,road_node_53654,road_node_56624,8.774971017941601
road_link_22508,road_node_77799,road_node_4136,9.486680028428408
road_link_22509,road_node_51355,road_node_24124,9.334401306892394
road_link_22510,road_node_17958,road_node_65632,9.39266472285999
road_link_22511,road_node_20938,road_node_76008,2.2572868623659783
road_link_22512,road_node_38234,road_node_86547,11.292227467661082
road_link_22513,road_node_67539,road_node_59056,1.4634580998590783
road_link_22514,road_node_36467,road_node_4136,6.1015218904186685
road_link_22515,road_node_36467,road_node_75822,2.8232411801304655
road_link_22516,road_node_15399,road_node_23727,0.8229815324184809
road_link_22517,road_node_63623,road_node_11643,29.077285584367882
road_link_22518,road_node_64990,road_node_7655,2.80590389345954
road_link_22519,road_node_39649,road_node_56816,19.272265137795184
road_link_22520,road_node_11643,road_node_83791,7.407587733333368
road_link_22521,road_node_34380,road_node_14080,23.75932808780308
road_link_22522,road_node_78077,road_node_65640,6.361314893704232
road_link_22523,road_node_67769,road_node_87765,24.83638682197041
road_link_22524,road_node_84897,road_node_23290,47.19096112299469
road_link_22525,road_node_65640,road_node_14080,31.494179919074245
road_link_22526,road_node_36949,road_node_65675,6.986179230382174
road_link_22527,road_node_25028,road_node_17017,6.963014814556671
road_link_22528,road_node_32263,road_node_41274,2.6340235875864852
road_link_22529,road_node_10993,road_node_11554,34.11832021983426
road_link_22530,road_node_34662,road_node_20675,0.38441933090134206
road_link_22531,road_node_11646,road_node_71980,11.25311706318664
road_link_22532,road_node_89098,road_node_53241,23.566855041098606
road_link_22533,road_node_61932,road_node_89098,6.993507544727796
road_link_22534,road_node_52351,road_node_16155,9.226914540465586
road_link_22535,road_node_21297,road_node_13658,4.11655041432636
road_link_22536,road_node_29006,road_node_92982,28.167798640414624
road_link_22537,road_node_83967,road_node_88716,12.21840393162588
road_link_22538,road_node_16155,road_node_24838,25.726968091235257
road_link_22539,road_node_37996,road_node_27758,11.805481505980286
road_link_22540,road_node_40154,road_node_42587,11.864329854239127
road_link_22541,road_node_44040,road_node_69320,25.410256677571
road_link_22542,road_node_75350,road_node_53993,12.23387373821733
road_link_22543,road_node_18293,road_node_3609,15.523773161749943
road_link_22544,road_node_89095,road_node_38586,21.011342124830314
road_link_22545,road_node_39280,road_node_45303,20.240651910912483
road_link_22546,road_node_38236,road_node_90515,29.69322124021642
road_link_22547,road_node_19289,road_node_71123,2.2210632624907674
road_link_22548,road_node_54639,road_node_9954,32.46636293942548
road_link_22549,road_node_88716,road_node_66562,18.205507740382906
road_link_22550,road_node_66700,road_node_8911,11.738596607410397
road_link_22551,road_node_66199,road_node_69089,7.135458077910188
road_link_22552,road_node_8123,road_node_6991,7.501105773225794
road_link_22553,road_node_40281,road_node_40759,22.629927115909894
road_link_22554,road_node_28765,road_node_64525,7.825678255444096
road_link_22555,road_node_6409,road_node_52305,7.484605856651455
road_link_22556,road_node_39138,road_node_83998,10.22631668853726
road_link_22557,road_node_6409,road_node_83998,27.63714272139755
road_link_22558,road_node_66942,road_node_27603,215.7581650290531
road_link_22559,road_node_66301,road_node_38894,23.67256833403412
road_link_22560,road_node_81225,road_node_14370,8.169055592387107
road_link_22561,road_node_14370,road_node_91252,19.599056541164398
road_link_22562,road_node_73529,road_node_29147,31.380245052994027
road_link_22563,road_node_86772,road_node_9059,25.02022810210575
road_link_22564,road_node_9059,road_node_83707,32.53935231161466
road_link_22565,road_node_46374,road_node_84693,4.402808044619243
road_link_22566,road_node_3219,road_node_84693,21.086056874493874
road_link_22567,road_node_44718,road_node_79988,11.670757304662866
road_link_22568,road_node_24122,road_node_24462,9.640279844386537
road_link_22569,road_node_24462,road_node_2653,11.66495459820756
road_link_22570,road_node_72394,road_node_21485,8.082885178967786
road_link_22571,road_node_82159,road_node_24668,16.068286845821635
road_link_22572,road_node_21828,road_node_21485,25.295282138171924
road_link_22573,road_node_72394,road_node_76600,20.51663997611988
road_link_22574,road_node_76600,road_node_68225,15.320006620198388
road_link_22575,road_node_37243,road_node_39747,29.72785962688541
road_link_22576,road_node_39747,road_node_55515,11.742774440055749
road_link_22577,road_node_10799,road_node_68618,21.114367020599605
road_link_22578,road_node_41342,road_node_20645,4.620254176154937
road_link_22579,road_node_62345,road_node_18874,4.457323530595811
road_link_22580,road_node_61563,road_node_27160,7.295401498576976
road_link_22581,road_node_11467,road_node_77917,33.937030135211856
road_link_22582,road_node_74044,road_node_24164,20.958592923302874
road_link_22583,road_node_24164,road_node_74044,21.074646772567217
road_link_22584,road_node_41138,road_node_76914,8.02373823628419
road_link_22585,road_node_76914,road_node_52929,20.250483563448245
road_link_22586,road_node_32567,road_node_23382,7.378045506303863
road_link_22587,road_node_79887,road_node_32868,8.818670748942349
road_link_22588,road_node_32868,road_node_2683,7.691045323217913
road_link_22589,road_node_2683,road_node_6205,9.170821920442286
road_link_22590,road_node_6783,road_node_31711,27.14567939877011
road_link_22591,road_node_61948,road_node_65130,23.90478942124247
road_link_22592,road_node_66903,road_node_61948,15.255183680496922
road_link_22593,road_node_64525,road_node_90406,30.203940228187985
road_link_22594,road_node_37485,road_node_20897,33.68653800062342
road_link_22595,road_node_45398,road_node_53214,30.135165774954555
road_link_22596,road_node_57182,road_node_38366,26.060396147482116
road_link_22597,road_node_61053,road_node_74316,20.225215174992954
road_link_22598,road_node_60195,road_node_42582,18.851341101982367
road_link_22599,road_node_22254,road_node_4147,8.643909488485598
road_link_22600,road_node_64104,road_node_71391,27.670497062059844
road_link_22601,road_node_86077,road_node_68466,29.210582505456657
road_link_22602,road_node_60719,road_node_78750,4.01351487768157
road_link_22603,road_node_65496,road_node_22698,20.65644156111631
road_link_22604,road_node_81264,road_node_91101,10.887355213753544
road_link_22605,road_node_49585,road_node_88117,16.25571845856958
road_link_22606,road_node_51555,road_node_1852,7.873561044010568
road_link_22607,road_node_1852,road_node_9367,10.8393220017852
road_link_22608,road_node_79442,road_node_33653,7.021292035886099
road_link_22609,road_node_62537,road_node_12142,6.783391646715601
road_link_22610,road_node_62537,road_node_50748,10.888531417058267
road_link_22611,road_node_50748,road_node_46747,7.077677197478238
road_link_22612,road_node_66106,road_node_78449,14.043411577562518
road_link_22613,road_node_11873,road_node_58417,23.92290524657523
road_link_22614,road_node_51355,road_node_10472,11.3746228897897
road_link_22615,road_node_12623,road_node_58746,7.618469926397518
road_link_22616,road_node_40938,road_node_58746,6.682198612562651
road_link_22617,road_node_78750,road_node_91207,21.83961478917052
road_link_22618,road_node_43527,road_node_62703,8.378244177202703
road_link_22619,road_node_71622,road_node_62703,7.3378371068337005
road_link_22620,road_node_10283,road_node_3646,20.243983165811734
road_link_22621,road_node_74245,road_node_10283,6.229654736751243
road_link_22622,road_node_3646,road_node_70970,7.031579449835818
road_link_22623,road_node_56216,road_node_70100,0.730245017251158
road_link_22624,road_node_85979,road_node_70383,7.127322928766233
road_link_22625,road_node_78718,road_node_39480,5.958170980177773
road_link_22626,road_node_75008,road_node_60095,19.06665736060726
road_link_22627,road_node_56916,road_node_87079,6.374183749285361
road_link_22628,road_node_60095,road_node_12264,17.455949882729165
road_link_22629,road_node_51190,road_node_63163,10.531215093371161
road_link_22630,road_node_29487,road_node_36239,18.113793828141272
road_link_22631,road_node_6479,road_node_47399,11.426531831242778
road_link_22632,road_node_60100,road_node_24273,11.683827117546114
road_link_22633,road_node_36968,road_node_40833,9.302784244428377
road_link_22634,road_node_54476,road_node_82021,20.91699803191483
road_link_22635,road_node_13618,road_node_1243,26.34162082834256
road_link_22636,road_node_82021,road_node_13618,8.662608247499529
road_link_22637,road_node_36239,road_node_54476,8.633071229109397
road_link_22638,road_node_54333,road_node_26661,26.331171477862746
road_link_22639,road_node_1103,road_node_23408,20.613090674004027
road_link_22640,road_node_28821,road_node_2814,20.29881348063179
road_link_22641,road_node_41064,road_node_66222,12.378148153318742
road_link_22642,road_node_54333,road_node_23342,9.003857932555785
road_link_22643,road_node_67690,road_node_9882,7.453490060635085
road_link_22644,road_node_66938,road_node_13995,5.666722353052412
road_link_22645,road_node_62175,road_node_13624,5.589129742639371
road_link_22646,road_node_52401,road_node_38540,5.615335047367959
road_link_22647,road_node_34327,road_node_61064,10.64257550219599
road_link_22648,road_node_61064,road_node_63163,24.950535578980386
road_link_22649,road_node_26775,road_node_52065,6.55950660056038
road_link_22650,road_node_9389,road_node_59297,6.445628327375845
road_link_22651,road_node_79322,road_node_36480,6.477568864714823
road_link_22652,road_node_21866,road_node_26813,6.004778646842637
road_link_22653,road_node_91957,road_node_49216,6.2535043058216475
road_link_22654,road_node_49904,road_node_9882,4.720162387775419
road_link_22655,road_node_4934,road_node_74289,5.584147713626835
road_link_22656,road_node_70583,road_node_32581,5.561175907174861
road_link_22657,road_node_81793,road_node_59140,5.496567356797809
road_link_22658,road_node_38090,road_node_47399,35.24351480211736
road_link_22659,road_node_66222,road_node_41064,34.7442924969735
road_link_22660,road_node_49778,road_node_14505,0.7337020345450941
road_link_22661,road_node_2450,road_node_30830,18.299964132822264
road_link_22662,road_node_49778,road_node_30830,15.961911487187702
road_link_22663,road_node_31908,road_node_20282,16.18562704643339
road_link_22664,road_node_20282,road_node_2450,12.867830583128942
road_link_22665,road_node_51823,road_node_75220,10.499863007215945
road_link_22666,road_node_90438,road_node_75220,18.75940536892176
road_link_22667,road_node_15946,road_node_55090,16.450203076583094
road_link_22668,road_node_24840,road_node_20774,8.699938101640049
road_link_22669,road_node_53969,road_node_14505,10.199595241907666
road_link_22670,road_node_92000,road_node_38223,8.423288678765823
road_link_22671,road_node_20774,road_node_16573,43.293204598341624
road_link_22672,road_node_55561,road_node_41546,9.53789453364519
road_link_22673,road_node_74429,road_node_41546,8.63019509414841
road_link_22674,road_node_61897,road_node_74429,4.640414038652497
road_link_22675,road_node_70194,road_node_42589,12.141143111469717
road_link_22676,road_node_42589,road_node_42234,23.92103242287414
road_link_22677,road_node_21494,road_node_51261,30.539998512606335
road_link_22678,road_node_27699,road_node_91343,9.955134440958554
road_link_22679,road_node_82663,road_node_91343,14.41008105630745
road_link_22680,road_node_42234,road_node_62099,14.457276999355892
road_link_22681,road_node_2269,road_node_38409,14.404320345964544
road_link_22682,road_node_63402,road_node_51028,14.358282138845302
road_link_22683,road_node_18556,road_node_54030,25.23124850744301
road_link_22684,road_node_89482,road_node_77071,22.985588909265346
road_link_22685,road_node_75535,road_node_64754,8.456300817407154
road_link_22686,road_node_59924,road_node_46682,27.62057985412984
road_link_22687,road_node_59174,road_node_46682,3.6771817658781774
road_link_22688,road_node_64754,road_node_47124,15.366787889994992
road_link_22689,road_node_56079,road_node_88220,15.349981588925699
road_link_22690,road_node_39140,road_node_41787,15.234440185973178
road_link_22691,road_node_21694,road_node_74111,15.304708933037858
road_link_22692,road_node_59412,road_node_9834,15.376833361892382
road_link_22693,road_node_41549,road_node_81613,15.521346339907566
road_link_22694,road_node_67196,road_node_71542,15.594027977220737
road_link_22695,road_node_57257,road_node_63248,15.671157056147262
road_link_22696,road_node_30782,road_node_53013,15.750445600054624
road_link_22697,road_node_22646,road_node_71103,15.820621080106811
road_link_22698,road_node_15518,road_node_47977,31.523082517265813
road_link_22699,road_node_57877,road_node_8106,9.48508433751727
road_link_22700,road_node_77546,road_node_84579,9.98081588016464
road_link_22701,road_node_48082,road_node_38840,12.718639727618124
road_link_22702,road_node_47977,road_node_38840,39.71664185434843
road_link_22703,road_node_12616,road_node_38695,47.08267143544103
road_link_22704,road_node_38695,road_node_33216,4.111541466136602
road_link_22705,road_node_90428,road_node_44611,11.012967364986643
road_link_22706,road_node_46739,road_node_44611,10.980966880917846
road_link_22707,road_node_2786,road_node_70916,22.20613564235827
road_link_22708,road_node_29353,road_node_70086,16.51171211645805
road_link_22709,road_node_52571,road_node_22906,0.8497506206126483
road_link_22710,road_node_46229,road_node_81779,1.3972436755653637
road_link_22711,road_node_46325,road_node_4903,23.81788616726343
road_link_22712,road_node_45900,road_node_46325,31.04423436062881
road_link_22713,road_node_62301,road_node_12257,9.33362466188887
road_link_22714,road_node_70383,road_node_47685,18.706680573407972
road_link_22715,road_node_18928,road_node_31983,6.88329993163977
road_link_22716,road_node_63389,road_node_38548,36.13261180861793
road_link_22717,road_node_12257,road_node_1604,16.013224352339133
road_link_22718,road_node_70658,road_node_13713,15.846388360782159
road_link_22719,road_node_73626,road_node_35358,16.086481066438367
road_link_22720,road_node_57281,road_node_55887,16.379905480611733
road_link_22721,road_node_49747,road_node_24821,16.188570881914483
road_link_22722,road_node_71132,road_node_31983,16.28464403746669
road_link_22723,road_node_85614,road_node_68929,6.0237197122566055
road_link_22724,road_node_45588,road_node_52628,10.71683437599683
road_link_22725,road_node_66379,road_node_33313,14.765484852020574
road_link_22726,road_node_50336,road_node_36659,47.02841380180868
road_link_22727,road_node_54561,road_node_75431,8.677378585702481
road_link_22728,road_node_77352,road_node_85227,11.79775757592681
road_link_22729,road_node_15187,road_node_37870,8.213059388886427
road_link_22730,road_node_21005,road_node_21750,24.99519607329323
road_link_22731,road_node_69300,road_node_30733,14.99926426868229
road_link_22732,road_node_24016,road_node_83327,17.229888774314112
road_link_22733,road_node_39364,road_node_31444,8.76116335674558
road_link_22734,road_node_34242,road_node_92645,9.063458866157223
road_link_22735,road_node_92312,road_node_36786,25.139494796286193
road_link_22736,road_node_83591,road_node_80357,15.710629022309327
road_link_22737,road_node_73784,road_node_33164,12.445581274178727
road_link_22738,road_node_19437,road_node_80357,7.07835763321733
road_link_22739,road_node_25090,road_node_19437,16.142913496683335
road_link_22740,road_node_19437,road_node_25090,15.847691293272865
road_link_22741,road_node_66303,road_node_61507,12.203418893090502
road_link_22742,road_node_79621,road_node_8233,3.2690527386698425
road_link_22743,road_node_84239,road_node_60453,16.92714801188494
road_link_22744,road_node_84239,road_node_4089,16.116037214679814
road_link_22745,road_node_4089,road_node_74085,8.432546862892234
road_link_22746,road_node_65080,road_node_8233,3.070849219997226
road_link_22747,road_node_21578,road_node_33277,2.130529822181038
road_link_22748,road_node_62717,road_node_69487,14.275778580000678
road_link_22749,road_node_45369,road_node_720,29.927344229975866
road_link_22750,road_node_25979,road_node_14156,48.04373020493962
road_link_22751,road_node_91972,road_node_34593,55.79357132612638
road_link_22752,road_node_33393,road_node_28554,13.038547255135116
road_link_22753,road_node_64340,road_node_59025,7.17064721236545
road_link_22754,road_node_42731,road_node_67397,16.089637442088925
road_link_22755,road_node_28554,road_node_66238,13.190559296428221
road_link_22756,road_node_62833,road_node_31714,4.942621406628498
road_link_22757,road_node_62663,road_node_31714,30.25549066598254
road_link_22758,road_node_76628,road_node_2239,27.112890141131416
road_link_22759,road_node_72632,road_node_63345,16.327761643030453
road_link_22760,road_node_5228,road_node_86223,28.864577526912136
road_link_22761,road_node_12854,road_node_86223,25.824394531483783
road_link_22762,road_node_26584,road_node_63345,16.718127780199925
road_link_22763,road_node_87827,road_node_87533,15.076161826498161
road_link_22764,road_node_35103,road_node_86776,15.360237716914183
road_link_22765,road_node_60470,road_node_82040,22.772412837567412
road_link_22766,road_node_49663,road_node_32762,30.64820292410785
road_link_22767,road_node_82040,road_node_32762,17.408876756908864
road_link_22768,road_node_5076,road_node_70829,8.886449627308854
road_link_22769,road_node_26597,road_node_21147,17.723800770797673
road_link_22770,road_node_12747,road_node_21147,8.611368627376498
road_link_22771,road_node_62490,road_node_5559,1.970211949133944
road_link_22772,road_node_82466,road_node_80922,30.986963735935536
road_link_22773,road_node_64514,road_node_21391,17.663733175986206
road_link_22774,road_node_80922,road_node_14726,16.95728112022659
road_link_22775,road_node_77902,road_node_78284,55.641868886596846
road_link_22776,road_node_59377,road_node_93229,3.128006349313359
road_link_22777,road_node_49028,road_node_19303,24.761409469181377
road_link_22778,road_node_38621,road_node_67793,40.47698667631793
road_link_22779,road_node_19303,road_node_76984,41.21081156159933
road_link_22780,road_node_40088,road_node_39781,26.39619336166231
road_link_22781,road_node_25524,road_node_27837,17.91386235386512
road_link_22782,road_node_30933,road_node_7504,18.679181151386548
road_link_22783,road_node_70683,road_node_73982,5.292540997430202
road_link_22784,road_node_58745,road_node_37335,1.0139322262656376
road_link_22785,road_node_37335,road_node_4002,2.1543812693325854
road_link_22786,road_node_14057,road_node_89612,0.9182039444024028
road_link_22787,road_node_58251,road_node_13178,20.600618540039278
road_link_22788,road_node_6087,road_node_27662,43.40020392769197
road_link_22789,road_node_47685,road_node_21814,9.156587315409359
road_link_22790,road_node_28381,road_node_34429,8.324839655619895
road_link_22791,road_node_8290,road_node_14707,3.340606668683783
road_link_22792,road_node_27371,road_node_69599,10.034120198348726
road_link_22793,road_node_4187,road_node_75334,11.436824597978001
road_link_22794,road_node_68755,road_node_66676,0.9194858803166621
road_link_22795,road_node_35669,road_node_1542,0.22960773618128905
road_link_22796,road_node_28626,road_node_69114,0.23053797855360733
road_link_22797,road_node_48937,road_node_28801,16.758211741841176
road_link_22798,road_node_50243,road_node_70156,11.800056121170536
road_link_22799,road_node_78029,road_node_88420,3.9007226450436625
road_link_22800,road_node_24426,road_node_24526,3.916444700305668
road_link_22801,road_node_7177,road_node_66173,2.4668164415935494
road_link_22802,road_node_75504,road_node_4485,7.776035461350288
road_link_22803,road_node_84461,road_node_18839,41.49051390612719
road_link_22804,road_node_42125,road_node_57916,24.816743729294732
road_link_22805,road_node_42673,road_node_49436,31.649414318826352
road_link_22806,road_node_51346,road_node_56847,1.46121216421105
road_link_22807,road_node_26579,road_node_87505,29.135619686901713
road_link_22808,road_node_45715,road_node_41222,29.01194274259543
road_link_22809,road_node_16257,road_node_50926,31.4448670305071
road_link_22810,road_node_13327,road_node_8272,29.33097938713908
road_link_22811,road_node_3752,road_node_91855,8.349823720912482
road_link_22812,road_node_10125,road_node_7765,31.39094563318746
road_link_22813,road_node_3752,road_node_44470,9.104409089158898
road_link_22814,road_node_42944,road_node_69867,29.910825439644356
road_link_22815,road_node_77756,road_node_61816,1.422838889014777
road_link_22816,road_node_7195,road_node_28429,8.898117554191582
road_link_22817,road_node_25762,road_node_57103,36.524517368999085
road_link_22818,road_node_14233,road_node_23795,8.799429062630196
road_link_22819,road_node_6835,road_node_43607,3.3354766578472854
road_link_22820,road_node_85522,road_node_1981,4.1443987416004076
road_link_22821,road_node_37407,road_node_35748,5.298566490720419
road_link_22822,road_node_21814,road_node_90331,46.29442656167666
road_link_22823,road_node_87938,road_node_41468,9.291134288428449
road_link_22824,road_node_46125,road_node_46125,20.992361478779166
road_link_22825,road_node_5504,road_node_26850,9.64753072748965
road_link_22826,road_node_5495,road_node_72946,18.083742354732937
road_link_22827,road_node_20078,road_node_36852,12.815428144088388
road_link_22828,road_node_46570,road_node_29927,17.68763021055683
road_link_22829,road_node_87180,road_node_88404,15.273634343899197
road_link_22830,road_node_37704,road_node_88404,24.116433996503208
road_link_22831,road_node_29927,road_node_61570,8.728333118112358
road_link_22832,road_node_18484,road_node_61570,25.74255459932766
road_link_22833,road_node_36852,road_node_33763,7.5173911161094695
road_link_22834,road_node_47091,road_node_90383,28.192124011729597
road_link_22835,road_node_66954,road_node_81069,27.045315203734226
road_link_22836,road_node_53101,road_node_71302,7.822426072589566
road_link_22837,road_node_81069,road_node_32204,8.693469449480256
road_link_22838,road_node_89286,road_node_56241,7.477460739078727
road_link_22839,road_node_16937,road_node_60867,34.10642712507672
road_link_22840,road_node_16937,road_node_22431,1.8125404246168815
road_link_22841,road_node_33280,road_node_56241,15.18832947172991
road_link_22842,road_node_27863,road_node_58444,16.1229197828164
road_link_22843,road_node_81927,road_node_6816,17.562022193477503
road_link_22844,road_node_90886,road_node_7451,39.32422189622979
road_link_22845,road_node_43391,road_node_3545,43.24326317349924
road_link_22846,road_node_59793,road_node_90565,3.7168166014578063
road_link_22847,road_node_41487,road_node_60323,4.682638563361084
road_link_22848,road_node_89773,road_node_40527,8.896357263024374
road_link_22849,road_node_77083,road_node_64100,8.077359661419571
road_link_22850,road_node_59390,road_node_52882,8.816060975235882
road_link_22851,road_node_81811,road_node_624,18.89648192817775
road_link_22852,road_node_72652,road_node_43046,8.320113886038657
road_link_22853,road_node_22794,road_node_72652,16.744531221643918
road_link_22854,road_node_60975,road_node_32282,15.08673367867497
road_link_22855,road_node_85285,road_node_86315,3.0727591332290416
road_link_22856,road_node_60323,road_node_87377,8.317440028821236
road_link_22857,road_node_86315,road_node_20171,27.925167623546862
road_link_22858,road_node_58110,road_node_78848,18.941910276683487
road_link_22859,road_node_22609,road_node_78848,8.710848671594368
road_link_22860,road_node_71731,road_node_80680,38.10563554347381
road_link_22861,road_node_52882,road_node_40308,37.670909379051025
road_link_22862,road_node_21653,road_node_66331,10.622539099679782
road_link_22863,road_node_56220,road_node_19931,22.67559543373578
road_link_22864,road_node_85978,road_node_92566,14.707585386348152
road_link_22865,road_node_118,road_node_55641,12.827723682809436
road_link_22866,road_node_44247,road_node_22251,25.30657044721687
road_link_22867,road_node_57176,road_node_47634,35.22057742080028
road_link_22868,road_node_47634,road_node_40612,11.373923081141049
road_link_22869,road_node_85294,road_node_57176,7.525177889232588
road_link_22870,road_node_53260,road_node_37407,22.381567338632806
road_link_22871,road_node_19258,road_node_40612,35.36706599765618
road_link_22872,road_node_73662,road_node_53260,5.510331469011105
road_link_22873,road_node_62523,road_node_28528,7.875542709529429
road_link_22874,road_node_33296,road_node_15100,20.288422624996905
road_link_22875,road_node_29036,road_node_48681,13.402210322189793
road_link_22876,road_node_9006,road_node_73051,13.081070050828869
road_link_22877,road_node_5479,road_node_2115,17.780563196450387
road_link_22878,road_node_31537,road_node_15194,23.584465176499833
road_link_22879,road_node_54280,road_node_14291,1.9873721984524442
road_link_22880,road_node_27405,road_node_5915,8.285612770036224
road_link_22881,road_node_10309,road_node_66111,3.8660421151348796
road_link_22882,road_node_92798,road_node_44252,8.821331569224066
road_link_22883,road_node_44650,road_node_79992,8.78243410563593
road_link_22884,road_node_64100,road_node_87069,1.0586363435088486
road_link_22885,road_node_40518,road_node_80620,11.71714477411747
road_link_22886,road_node_65419,road_node_90444,0.6778490060754147
road_link_22887,road_node_87732,road_node_24595,10.389791603175512
road_link_22888,road_node_90422,road_node_50276,8.664748468090615
road_link_22889,road_node_6010,road_node_2622,31.44246066955761
road_link_22890,road_node_9297,road_node_41816,56.5521417226553
road_link_22891,road_node_11575,road_node_91720,51.14262668921242
road_link_22892,road_node_75394,road_node_57422,1.7480605370401712
road_link_22893,road_node_7301,road_node_44274,20.448127462423518
road_link_22894,road_node_46124,road_node_50276,30.990439889328904
road_link_22895,road_node_43072,road_node_5393,29.191216070942904
road_link_22896,road_node_39326,road_node_28085,24.77898692603745
road_link_22897,road_node_84878,road_node_46264,24.130720437219612
road_link_22898,road_node_89070,road_node_88672,16.663389553120435
road_link_22899,road_node_11628,road_node_83401,11.5461555785804
road_link_22900,road_node_85519,road_node_88316,5.714115511276483
road_link_22901,road_node_71420,road_node_10391,9.522765317739676
road_link_22902,road_node_71273,road_node_80256,11.76288971639057
road_link_22903,road_node_51725,road_node_45372,13.438405579455326
road_link_22904,road_node_90331,road_node_80895,9.963367769596061
road_link_22905,road_node_47378,road_node_10391,16.34009855748958
road_link_22906,road_node_28509,road_node_85289,26.15915387585032
road_link_22907,road_node_88502,road_node_60776,15.0217817087707
road_link_22908,road_node_91430,road_node_76996,16.91116924349941
